URL
https://sheinindia.in/shein-shein-extended-sleeves-graphic-print-loose-fit-tshirt/p/443322131_white
https://sheinindia.in/shein-shein-medium-length-textured-loose-fit-crew-tshirt-with-shorts/p/443321459_navy
https://sheinindia.in/shein-shein-high-rise-lace-detail-mini-shorts/p/443321702_white
https://sheinindia.in/shein-shein-short-length-roll-up-sleeve-top-with-shorts/p/443319004_lightpink
https://sheinindia.in/shein-shein-fray-hem-high-rise-city-shorts/p/443316949_white
https://sheinindia.in/shein-shein-sleeveless-striped-top-with-fixed-waist-shorts/p/443319006_green
https://sheinindia.in/shein-shein-mini-length-high-rise-textured-shorts/p/443319850_olive
https://sheinindia.in/shein-shein-medium-length-textured-loose-fit-crew-tshirt-with-shorts/p/443321459_olivegreen
https://sheinindia.in/shein-shein-boat-neck-extended-sleeves-top-with-shorts/p/443320300_cream
https://sheinindia.in/shein-shein-knee-length-front-placement-typographic-print-track-shorts/p/443317665_teal
https://sheinindia.in/shein-shein-front-placement-typographic-print-aqua-track-shorts/p/443317665_aqua
https://sheinindia.in/shein-shein-crop-length-sleeveless-ribbed-top-with-shorts/p/443320862_darkgrey
https://sheinindia.in/shein-shein-crop-length-sleeveless-ribbed-top-with-shorts/p/443320862_navy
https://sheinindia.in/shein-shein-medium-length-textured-loose-fit-crew-tshirt-with-shorts/p/443321460_red
https://sheinindia.in/shein-shein-elasticated-drawstring-flap-pocket-track-shorts/p/443316950_black
https://sheinindia.in/shein-shein-mini-length-high-rise-wine-shorts/p/443320744_wine
https://sheinindia.in/shein-shein-mini-length-high-rise-textured-wine-shorts/p/443319850_wine
https://sheinindia.in/shein-shein-strapless-bandeau-crop-top-with-shorts/p/443320873_lavender
https://sheinindia.in/shein-shein-mini-length-high-rise-pintuck-shorts/p/443321841_darkgrey
https://sheinindia.in/shein-shein-strapless-bandeau-crop-top-with-shorts/p/443320873_black
https://sheinindia.in/shein-shein-drop-shoulder-sleeves-textured-shirt-with-shorts/p/443320354_black
https://sheinindia.in/shein-shein-party-above-the-knee-length-pleated-shorts/p/443320475_black
https://sheinindia.in/shein-shein-activewear-double-pocket-mid-rise-above-the-knee-shorts/p/443317807_ltgrey
https://sheinindia.in/shein-shein-elasticated-drawstring-cargo-shorts/p/443317829_grey
https://sheinindia.in/shein-shein-button-closure-city-shorts/p/443317832_black
https://sheinindia.in/shein-shein-mini-length-front-tie-up-shorts/p/443320559_beige
https://sheinindia.in/shein-shein-elasticated-drawstring-tan-knee-length-cargo-shorts/p/443317839_tan
https://sheinindia.in/shein-shein-activewear-elasticated-waist-above-the-knee-length-track-shorts/p/443316644_ltgrey
https://sheinindia.in/shein-shein-activewear-elasticated-drawstring-waist-placement-print-track-shorts/p/443319547_olive
https://sheinindia.in/shein-shein-open-collar-short-sleeve-shrug-with-shorts/p/443319646_whiteyellow
https://sheinindia.in/shein-shein-mini-length-high-rise-shorts/p/443320743_mattpink
https://sheinindia.in/shein-shein-mini-length-low-rise-stripes-single-pleated-shorts/p/443320571_green
https://sheinindia.in/shein-shein-activewear-elasticated-drawstring-typographic-print-track-shorts/p/443316951_white
https://sheinindia.in/shein-shein-activewear-elasticated-waist-above-the-knee-length-track-shorts/p/443316648_darkgrey
https://sheinindia.in/shein-shein-elasticated-drawstring-waist-mid-rise-shorts/p/443316019_navy
https://sheinindia.in/shein-shein-cute-fuchsia-tie-up-floral-high-rise-city-shorts/p/443316431_fuschia
https://sheinindia.in/shein-shein-activewear-elasticated-waist-above-the-knee-length-track-shorts/p/443316655_darkgrey
https://sheinindia.in/shein-shein-party-mini-length-high-rise-front-pleated-city-shorts/p/443320560_grey
https://sheinindia.in/shein-shein-mini-length-front-tie-up-shorts/p/443320559_black
https://sheinindia.in/shein-shein-mini-length-striped-shorts/p/443320740_pink
https://sheinindia.in/shein-shein-activewear-side-small-typographic-print-length-track-shorts/p/443316788_navy
https://sheinindia.in/shein-shein-activewear-side-small-typographic-print-length-track-shorts/p/443316788_grey
https://sheinindia.in/shein-shein-elasticated-drawstring-graphic-print-city-shorts/p/443317833_white
https://sheinindia.in/shein-shein-high-rise-textured-front-pleated-shorts/p/443319849_dustypink
https://sheinindia.in/shein-shein-activewear-length-double-sided-pockets-track-shorts/p/443316650_black
https://sheinindia.in/shein-shein-knee-length-fixed-waist-cargo-shorts/p/443318280_blue
https://sheinindia.in/shein-shein-semi-elasticated-waist-pleated-shorts/p/443320742_royalblue
https://sheinindia.in/shein-shein-activewear-double-pocket-mid-rise-above-the-knee-shorts/p/443317806_ltgrey
https://sheinindia.in/shein-shein-elasticated-drawstring-flap-pocket-cargo-shorts/p/443317831_black
